"tradingitemid","pricingdate","priceopen","pricehigh","pricelow","pricemid","priceclose","pricebid","priceask","volume","adjustmentfactor","vwap","pacvertofeedpop"
2590360,2002-12-20 00:00:00,1.020714,1.040000,0.984285,1.010357,1.010000,1.011428,1.009285,79866500,14.0000000000,1.019285,561
2590360,2002-12-23 00:00:00,1.011428,1.039285,1.008571,1.034642,1.035000,1.034285,1.035000,31604272,14.0000000000,1.029285,561
2590360,2002-12-24 00:00:00,1.031428,1.033571,1.021428,1.025714,1.025714,1.025714,1.025714,9866668,14.0000000000,1.027857,561
2590360,2002-12-26 00:00:00,1.030000,1.057857,1.020000,1.028928,1.028571,1.028571,1.029285,21452004,14.0000000000,1.035714,561
2590360,2002-12-27 00:00:00,1.022142,1.027142,1.000714,1.006428,1.004285,1.005714,1.007142,20085506,14.0000000000,1.010714,561
2590360,2002-12-30 00:00:00,1.005714,1.010714,0.988571,1.004285,1.005000,1.003571,1.005000,39196668,14.0000000000,1.000000,561
2590360,2002-12-31 00:00:00,1.000000,1.025714,0.996428,1.023928,1.023571,1.023571,1.024285,50326584,14.0000000000,1.014285,561
2590360,2003-01-02 00:00:00,1.025714,1.065714,1.025000,1.058214,1.057142,1.058571,1.057857,45579254,14.0000000000,1.052142,561
2590360,2003-01-03 00:00:00,1.057142,1.066428,1.042142,1.064285,1.064285,1.064285,1.064285,36993796,14.0000000000,1.053571,561
2590360,2003-01-06 00:00:00,1.073571,1.098571,1.062857,1.065357,1.064285,1.065000,1.065714,97898500,14.0000000000,1.079285,561
2590360,2003-01-07 00:00:00,1.056428,1.071428,1.033571,1.061785,1.060714,1.061428,1.062142,86566480,14.0000000000,1.052142,561
2590360,2003-01-08 00:00:00,1.041428,1.050714,1.031428,1.039285,1.039285,1.039285,1.039285,57525160,14.0000000000,1.037857,561
2590360,2003-01-09 00:00:00,1.044285,1.065714,1.035714,1.048214,1.048571,1.047142,1.049285,53970868,14.0000000000,1.050000,561
2590360,2003-01-10 00:00:00,1.041428,1.058571,1.035000,1.052142,1.051428,1.051428,1.052857,43920604,14.0000000000,1.047142,561
2590360,2003-01-13 00:00:00,1.064285,1.064285,1.025785,1.049285,1.045000,1.053571,1.045000,44848860,14.0000000000,1.041428,561
2590360,2003-01-14 00:00:00,1.049285,1.058571,1.035000,1.043571,1.043571,1.042857,1.044285,46843356,14.0000000000,1.041428,561
2590360,2003-01-15 00:00:00,1.042142,1.050000,1.018571,1.031071,1.030714,1.030714,1.031428,93391340,14.0000000000,1.032857,561
2590360,2003-01-16 00:00:00,1.015000,1.054285,1.015000,1.042142,1.044285,1.041428,1.042857,140174160,14.0000000000,1.036428,561
2590360,2003-01-17 00:00:00,1.040000,1.040000,1.005714,1.009642,1.007142,1.010714,1.008571,67224500,14.0000000000,1.018571,561
2590360,2003-01-21 00:00:00,1.015000,1.029285,1.000000,1.000000,1.001428,1.000000,1.000000,63513800,14.0000000000,1.012857,561
2590360,2003-01-22 00:00:00,0.998571,1.010714,0.985714,0.991428,0.991428,0.990000,0.992857,53929120,14.0000000000,1.001428,561
2590360,2003-01-23 00:00:00,1.003571,1.025714,0.996428,1.013571,1.012142,1.015000,1.012142,57217622,14.0000000000,1.010000,561
2590360,2003-01-24 00:00:00,1.017142,1.017142,0.968571,0.985714,0.985714,0.985714,0.985714,76523160,14.0000000000,0.989285,561
2590360,2003-01-27 00:00:00,0.977142,1.035714,0.975000,1.009642,1.009285,1.009285,1.010000,98030240,14.0000000000,1.010714,561
2590360,2003-01-28 00:00:00,1.017142,1.049285,1.011428,1.041428,1.041428,1.041428,1.041428,71738660,14.0000000000,1.030000,561
2590360,2003-01-29 00:00:00,1.039285,1.078571,1.021428,1.066071,1.066428,1.065714,1.066428,93493120,14.0000000000,1.051428,561
2590360,2003-01-30 00:00:00,1.070000,1.076428,1.020714,1.022500,1.022857,1.022142,1.022857,101990280,14.0000000000,1.042857,561
2590360,2003-01-31 00:00:00,1.013571,1.039285,1.003571,1.025357,1.025714,1.025000,1.025714,85562960,14.0000000000,1.022142,561
2590360,2003-02-03 00:00:00,1.029285,1.065000,1.025000,1.046071,1.047142,1.045714,1.046428,66431960,14.0000000000,1.048571,561
2590360,2003-02-04 00:00:00,1.032142,1.046428,1.022142,1.042857,1.042857,1.042142,1.043571,79494520,14.0000000000,1.032857,561
2590360,2003-02-05 00:00:00,1.050714,1.066428,1.031928,1.032142,1.032142,1.032857,1.031428,55581554,14.0000000000,1.044285,561
2590360,2003-02-06 00:00:00,1.025714,1.042142,1.015714,1.031071,1.030714,1.030714,1.031428,44920106,14.0000000000,1.030714,561
2590360,2003-02-07 00:00:00,1.039285,1.042857,1.005000,1.007857,1.010714,1.007857,1.007857,68208280,14.0000000000,1.017142,561
2590360,2003-02-10 00:00:00,1.018571,1.040714,1.004285,1.025357,1.025000,1.025000,1.025714,42118230,14.0000000000,1.020000,561
2590360,2003-02-11 00:00:00,1.035714,1.045000,1.014285,1.026071,1.025000,1.025000,1.027142,41382194,14.0000000000,1.028571,561
2590360,2003-02-12 00:00:00,1.019285,1.042857,1.019285,1.025000,1.027857,1.025000,1.025000,57332436,14.0000000000,1.031428,561
2590360,2003-02-13 00:00:00,1.029285,1.045714,1.017142,1.038571,1.038571,1.038571,1.038571,52348674,14.0000000000,1.028571,561
2590360,2003-02-14 00:00:00,1.043571,1.051428,1.025000,1.046785,1.047857,1.046428,1.047142,61029248,14.0000000000,1.035000,561
2590360,2003-02-18 00:00:00,1.053571,1.092857,1.051428,1.090714,1.090714,1.090000,1.091428,72925944,14.0000000000,1.070000,561
2590360,2003-02-19 00:00:00,1.076428,1.082142,1.048571,1.061071,1.060714,1.060714,1.061428,60408838,14.0000000000,1.061428,561
2590360,2003-02-20 00:00:00,1.060714,1.068571,1.050714,1.051785,1.055000,1.051428,1.052142,56226464,14.0000000000,1.057857,561
2590360,2003-02-21 00:00:00,1.058571,1.075714,1.046428,1.070714,1.071428,1.070714,1.070714,39508014,14.0000000000,1.063571,561
2590360,2003-02-24 00:00:00,1.061428,1.073571,0.985714,1.053928,1.052857,1.054285,1.053571,45173282,14.0000000000,1.060000,561
2590360,2003-02-25 00:00:00,1.048571,1.077142,1.042071,1.073214,1.072857,1.072857,1.073571,47616646,14.0000000000,1.058571,561
2590360,2003-02-26 00:00:00,1.070714,1.072857,1.034285,1.036428,1.035714,1.035714,1.037142,54674816,14.0000000000,1.051428,561
2590360,2003-02-27 00:00:00,1.040714,1.071428,1.036428,1.062142,1.061428,1.062142,1.062142,38757502,14.0000000000,1.058571,561
2590360,2003-02-28 00:00:00,1.061428,1.077857,1.055000,1.072142,1.072142,1.072142,1.072142,48889946,14.0000000000,1.070000,561
2590360,2003-03-03 00:00:00,1.072142,1.082857,1.039285,1.046785,1.046428,1.046428,1.047142,51147852,14.0000000000,1.056428,561
2590360,2003-03-04 00:00:00,1.052857,1.057857,1.031428,1.037857,1.040000,1.035714,1.040000,31717210,14.0000000000,1.040714,561
2590360,2003-03-05 00:00:00,1.043571,1.057142,1.037142,1.043928,1.044285,1.044285,1.043571,31834348,14.0000000000,1.045714,561
2590360,2003-03-06 00:00:00,1.041428,1.042857,1.028571,1.039642,1.040000,1.040000,1.039285,24622682,14.0000000000,1.036428,561
2590360,2003-03-07 00:00:00,1.033571,1.050714,1.022142,1.040000,1.037857,1.039285,1.040714,38007900,14.0000000000,1.036428,561
2590360,2003-03-10 00:00:00,1.036428,1.047857,1.021428,1.026071,1.026428,1.026428,1.025714,34091232,14.0000000000,1.030714,561
2590360,2003-03-11 00:00:00,1.025714,1.035000,1.008571,1.016785,1.016428,1.016428,1.017142,40522426,14.0000000000,1.018571,561
2590360,2003-03-12 00:00:00,1.012142,1.027857,1.004285,1.017857,1.015714,1.017857,1.017857,55886320,14.0000000000,1.016428,561
2590360,2003-03-13 00:00:00,1.033571,1.057142,1.012142,1.051428,1.051428,1.051428,1.051428,84135114,14.0000000000,1.032857,561
2590360,2003-03-14 00:00:00,1.048571,1.072142,1.045714,1.056071,1.055714,1.056428,1.055714,38477852,14.0000000000,1.057857,561
2590360,2003-03-17 00:00:00,1.063571,1.076428,1.050714,1.071428,1.072142,1.070714,1.072142,100214842,14.0000000000,1.070714,561
2590360,2003-03-18 00:00:00,1.071428,1.077857,1.058571,1.071785,1.071428,1.072142,1.071428,57649746,14.0000000000,1.070714,561
2590360,2003-03-19 00:00:00,1.076428,1.082142,1.056571,1.069285,1.067857,1.069285,1.069285,35495950,14.0000000000,1.070000,561
2590360,2003-03-20 00:00:00,1.066428,1.070714,1.042857,1.066785,1.065000,1.065714,1.067857,40920782,14.0000000000,1.057857,561
2590360,2003-03-21 00:00:00,1.077857,1.082142,1.058571,1.066428,1.071428,1.065714,1.067142,74669896,14.0000000000,1.070000,561
2590360,2003-03-24 00:00:00,1.047857,1.057142,1.025000,1.026785,1.026428,1.025714,1.027857,40423222,14.0000000000,1.037142,561
2590360,2003-03-25 00:00:00,1.029285,1.059285,1.026428,1.038214,1.039285,1.037142,1.039285,41925016,14.0000000000,1.043571,561
2590360,2003-03-26 00:00:00,1.039285,1.040000,1.021428,1.028928,1.029285,1.028571,1.029285,44586500,14.0000000000,1.029285,561
2590360,2003-03-27 00:00:00,1.022857,1.050000,1.022857,1.035357,1.035000,1.035000,1.035714,30599758,14.0000000000,1.034285,561
2590360,2003-03-28 00:00:00,1.028571,1.044285,1.026428,1.037857,1.040714,1.036428,1.039285,36327130,14.0000000000,1.035714,561
2590360,2003-03-31 00:00:00,1.024214,1.037857,1.002857,1.010714,1.010000,1.009285,1.012142,64195236,14.0000000000,1.013571,561
2590360,2003-04-01 00:00:00,1.014285,1.022142,1.005000,1.008214,1.011428,1.007142,1.009285,38593870,14.0000000000,1.013571,561
2590360,2003-04-02 00:00:00,1.025714,1.049285,1.019107,1.042857,1.042857,1.042857,1.042857,42843010,14.0000000000,1.037142,561
2590360,2003-04-03 00:00:00,1.040000,1.050000,1.025000,1.033571,1.032857,1.032857,1.034285,36429176,14.0000000000,1.037142,561
2590360,2003-04-04 00:00:00,1.037142,1.047857,1.027857,1.031428,1.029285,1.030000,1.032857,37420964,14.0000000000,1.035000,561
2590360,2003-04-07 00:00:00,1.060714,1.067857,1.029285,1.033928,1.035000,1.032142,1.035714,49221928,14.0000000000,1.050714,561
2590360,2003-04-08 00:00:00,1.036428,1.046428,1.026014,1.031785,1.032142,1.031428,1.032142,32234356,14.0000000000,1.035000,561
2590360,2003-04-09 00:00:00,1.037142,1.044285,1.010000,1.013214,1.013571,1.012857,1.013571,36685320,14.0000000000,1.024285,561
2590360,2003-04-10 00:00:00,1.014285,1.027857,1.014285,1.026071,1.026428,1.025714,1.026428,27322694,14.0000000000,1.020714,561
2590360,2003-04-11 00:00:00,1.003571,1.031428,0.923571,0.947857,0.942857,0.947857,0.947857,348620426,14.0000000000,0.951428,561
2590360,2003-04-14 00:00:00,0.979285,0.982142,0.964285,0.969642,0.970000,0.970000,0.969285,126054964,14.0000000000,0.971428,561
2590360,2003-04-15 00:00:00,0.970714,0.971428,0.950000,0.955714,0.956428,0.955000,0.956428,76237322,14.0000000000,0.957857,561
2590360,2003-04-16 00:00:00,0.927857,0.976428,0.922857,0.944642,0.945714,0.944285,0.945000,254849840,14.0000000000,0.937857,561
2590360,2003-04-17 00:00:00,0.942857,0.946428,0.908571,0.936785,0.937142,0.936428,0.937142,154382186,14.0000000000,0.932857,561
2590360,2003-04-21 00:00:00,0.937857,0.942142,0.927142,0.937500,0.938571,0.937142,0.937857,38279052,14.0000000000,0.935714,561
2590360,2003-04-22 00:00:00,0.941428,0.972857,0.935000,0.965714,0.965000,0.965714,0.965714,76065206,14.0000000000,0.958571,561
2590360,2003-04-23 00:00:00,0.966428,0.973571,0.955000,0.970714,0.970000,0.970000,0.971428,52667132,14.0000000000,0.966428,561
2590360,2003-04-24 00:00:00,0.965714,0.972142,0.928571,0.960714,0.960000,0.960714,0.960714,81678954,14.0000000000,0.956428,561
2590360,2003-04-25 00:00:00,0.961428,0.970000,0.945000,0.953214,0.953571,0.952857,0.953571,51510452,14.0000000000,0.957142,561
2590360,2003-04-28 00:00:00,0.962857,0.997142,0.959285,0.989642,0.990000,0.989285,0.990000,159670980,14.0000000000,0.982857,561
2590360,2003-04-29 00:00:00,0.998571,1.011428,0.970000,1.003928,1.004285,1.004285,1.003571,114894248,14.0000000000,0.992857,561
2590360,2003-04-30 00:00:00,0.995000,1.025000,0.989285,1.013928,1.015714,1.012142,1.015714,114808330,14.0000000000,1.010714,561
2590360,2003-05-01 00:00:00,1.017857,1.027857,1.000000,1.025714,1.025714,1.025714,1.025714,85923670,14.0000000000,1.013571,561
2590360,2003-05-02 00:00:00,1.032857,1.042142,1.024285,1.032142,1.032142,1.032142,1.032142,80538528,14.0000000000,1.031428,561
2590360,2003-05-05 00:00:00,1.055000,1.205714,1.053571,1.147857,1.149285,1.147142,1.148571,389484928,14.0000000000,1.110000,561
2590360,2003-05-06 00:00:00,1.151428,1.278571,1.150571,1.249642,1.250000,1.249285,1.250000,379262408,14.0000000000,1.221429,561
2590360,2003-05-07 00:00:00,1.237857,1.302857,1.222142,1.263214,1.260714,1.262857,1.263571,264033014,14.0000000000,1.260713,561
2590360,2003-05-08 00:00:00,1.264285,1.290714,1.235642,1.286071,1.285714,1.285714,1.286428,172246816,14.0000000000,1.265000,561
2590360,2003-05-09 00:00:00,1.309285,1.314285,1.277142,1.304642,1.307142,1.303571,1.305714,147387940,14.0000000000,1.298570,561
2590360,2003-05-12 00:00:00,1.296428,1.338571,1.295000,1.325000,1.325714,1.324285,1.325714,105125482,14.0000000000,1.320715,561
2590360,2003-05-13 00:00:00,1.316428,1.355000,1.282142,1.326071,1.333571,1.326428,1.325714,112035700,14.0000000000,1.330714,561
2590360,2003-05-14 00:00:00,1.345000,1.345714,1.316428,1.325000,1.325000,1.325000,1.325000,89142984,14.0000000000,1.328572,561
2590360,2003-05-15 00:00:00,1.328571,1.346428,1.319285,1.337500,1.337857,1.337142,1.337857,71594992,14.0000000000,1.330000,561
2590360,2003-05-16 00:00:00,1.327857,1.357142,1.305714,1.343928,1.342857,1.343571,1.344285,84327138,14.0000000000,1.330714,561
2590360,2003-05-19 00:00:00,1.323571,1.332142,1.290000,1.295357,1.292857,1.295000,1.295714,111688374,14.0000000000,1.306427,561
2590360,2003-05-20 00:00:00,1.292857,1.297142,1.257142,1.270357,1.270714,1.270000,1.270714,104316436,14.0000000000,1.275000,561
2590360,2003-05-21 00:00:00,1.270714,1.292142,1.262142,1.275000,1.275000,1.275000,1.275000,76651666,14.0000000000,1.275714,561
2590360,2003-05-22 00:00:00,1.277857,1.314285,1.267142,1.302500,1.302857,1.302142,1.302857,45017826,14.0000000000,1.299285,561
2590360,2003-05-23 00:00:00,1.300714,1.318571,1.282857,1.308928,1.308571,1.309285,1.308571,51777278,14.0000000000,1.302857,561
2590360,2003-05-27 00:00:00,1.282857,1.350000,1.279285,1.347857,1.348571,1.347857,1.347857,72575468,14.0000000000,1.325000,561
2590360,2003-05-28 00:00:00,1.321428,1.332500,1.296428,1.305000,1.305714,1.304285,1.305714,85242500,14.0000000000,1.310000,561
2590360,2003-05-29 00:00:00,1.306428,1.321428,1.278571,1.293571,1.292857,1.292857,1.294285,83446818,14.0000000000,1.297857,561
2590360,2003-05-30 00:00:00,1.294285,1.298571,1.252142,1.282857,1.282142,1.282142,1.283571,95709614,14.0000000000,1.278570,561
2590360,2003-06-02 00:00:00,1.292857,1.306428,1.233571,1.246428,1.246428,1.246428,1.246428,104647984,14.0000000000,1.272857,561
2590360,2003-06-03 00:00:00,1.245714,1.262142,1.215714,1.234642,1.236428,1.233571,1.235714,90215132,14.0000000000,1.237143,561
2590360,2003-06-04 00:00:00,1.235714,1.270714,1.224285,1.256428,1.257142,1.257142,1.255714,67801594,14.0000000000,1.250713,561
